customer_tweet_id,customer_text,intent
2061371,anyone who wants my attention has to ft me bc my phone hates the update and only tells me if i have snapchats @115858 ill kill u,system_performance_freeze
1407963,I’m still mind blown at how awful iPhones battery life has been after this update 🤦🏻‍♂️ @AppleSupport please fix this.,battery_drain_power
1087426,"@AppleSupport phone has been freezing, unresponsive, or shutting itself off. Upon a restart it wanted to run diagnostics but didn’t complete",system_performance_freeze
2278633,@AppleSupport 11.03 update stuck on update requested on IPhone 8 plus any ideas how to sort this out.,system_performance_freeze
823192,macOS High Sierra - what a mess. Only gets worse by the day. @115858 @AppleSupport https://t.co/FlrP3pB2F8,other
2448357,Why hasn’t the “I️” issue been fixed?! 😫😖 @115858 #autocorrect #killingme #its2017,keyboard_autocorrect_bug
1765961,@115858 why does the new update not recognize the letter i when it’s uppercase? It’s really annoying.,keyboard_autocorrect_bug
2062779,@115858 since updating why does my battery go down quick?and will my photos be deleted off iCloud if I turn it off?,battery_drain_power
335288,@AppleSupport @115858 iphone 7 repeatedly freezing and randomly switching off since update?? Anyone else with the same problem??,system_performance_freeze
1679991,@AppleSupport when is the bug going to be fixed?!? #appleupdatesucks,system_performance_freeze
2619965,@AppleSupport I had a live chat with an apple rep on Sunday who was supposed to send me an email regarding the problems I’m having with my 5s. Still waiting. Still problems.,system_performance_freeze
585897,"@AppleSupport dears am really frustrated due to the service provided by your team in UAE, 2nd time am facing issue with my device and they refusing to replace the device and it's still under warranty. this is really unacceptable.I need an immediate action",system_performance_freeze
1834749,@AppleSupport battery on my iPhone 7 has been draining super fast since latest 11.0.3 update. What happened?! And how do I fix!,battery_drain_power
826127,@AppleSupport this is confusing. My personal best is 0 and have burned 2000+ but still no achievement? https://t.co/gAF0RFrYjx,other
1792320,"@115858 @AppleSupport And my shortcuts “text replacement” decided to disappear, hello are you there? #ios #ios11 #iPhoneX #ipadpro https://t.co/ZIpDZDjJNz",system_performance_freeze
320918,"@AppleSupport iPhone 6
I can use the navigation in my MBP",keyboard_autocorrect_bug
2484259,"whenever my phone dies and i charge it, it turns on and shuts off at least 4 different times, whiles its charging... like get ur shit together @115858 @AppleSupport",battery_drain_power
883986,@329920 @115858 Im also having the same issue .. im on ios11.0.2,system_performance_freeze
2614217,Lol and @115858 said there wasn’t anything wrong and they wouldn’t do anything https://t.co/hHaIJqS7hh,other
390075,Thanks @115858 lost all my music because of iOS 11 update 🙃🙃🙃,system_performance_freeze
1406268,@AppleSupport I️t says it’s 11.0.3,keyboard_autocorrect_bug
399932,@AppleSupport same as everyone here: https://t.co/nCgJOvue0E,other
1218374,"@AppleSupport I actually just got off the phone with somebody at Apple, and they're taking care of it do you still want me to?",system_performance_freeze
2113953,"Ok @115858 when is the update? Cuz I’m really over this. Yes, I️ did the keyboard settings already and it works only for text and not apps🙄",keyboard_autocorrect_bug
2805964,Nearly fell for this Phishing email. Glad I checked the Sent From email id @118936 @AppleSupport @115858 https://t.co/B1R6B0f4mN,other
1763060,iOS'u update ederken telefon bidaha açılmayacak gibi hissediyorum bazen sizde de oluyo mu ?  @AppleSupport,system_performance_freeze
2572063,@AppleSupport why my iphone 6s plus keybord desepear should i factory reset it?,keyboard_autocorrect_bug
1984357,WTF @115858 year old 7 doesn’t work for crap since the update AND the ridiculous 8 came out 😡😡😡😡😡😡😡😡😡😡😡😡😡,system_performance_freeze
2812595,@AppleSupport Not new but recent.my information can delete? Or my pictures? Or my messages?,keyboard_autocorrect_bug
388896,"@115858 ‘s new IOS update is lovely. Charging 3x a day, buttons not working, and I believe I can fried an egg on it since it’s hot as hell.",battery_drain_power
1989568,"@AppleSupport Iphone 8 plus has now frozen on the Apple Loading screen after connecting it to my computer for an update. ""problem occurred""😡",system_performance_freeze
2308014,@115858 please fix this “a ? Box” shit cuz it’s ugly to look at,battery_drain_power
2296251,@115858 update is the biggest shit-sandwich I’ve ever had to eat. Can’t even send a pic or vid to anyone.,system_performance_freeze
1398939,"@AppleSupport Hi, I need to speak to someone about unresolved tech issues between @115858 &amp; @ATT for #iPhoneX pre-order reservations.",keyboard_autocorrect_bug
1674769,"Um @AppleSupport everytime I️ type the letter i, I️ get this symbol&gt;&gt;&gt;&gt;&gt; I️ ....wth?!",keyboard_autocorrect_bug
994267,@AppleSupport Nope no profiles and yea it happens on both.,system_performance_freeze
2004748,I️ did all the updates and it’s still a mess smh I️ am so upset with @115858 😒 https://t.co/7CVRxScBCd,keyboard_autocorrect_bug
592221,@AppleSupport my phone keeps restarting itself and it doesn't turn all the way off it just gets rid of whatever I was doing and it only happened every like hour or so but now it's happening every like 3-4 minutes and I can barely even use my phone??,system_performance_freeze
456146,"Today I got a fake email from @115858 for a subscription I don’t have. After checking carefully, the sender (__email__ ) wasn’t valid. Be careful and protect your identity. Valid: (__email__) https://t.co/nBQsWfd2H3",billing_app_store
2241236,@AppleSupport @115858 gotta love this new iPhone X camera... #iphonexcamera https://t.co/xgnCgmmFdO,camera_photos_media
1804612,@AppleSupport your IOS 11 messed up my screen to the point my phone is useless. Not the only person this happened to. Thoughts?,system_performance_freeze
2045071,It’s insane that @115858 devices mess up with a new release. I paid $60 to get my camera fixed less than a month ago and now I’m having the same problems. Seriously!,camera_photos_media
2731455,@AppleSupport 🙏🏼 thank you,system_performance_freeze
1880940,@AppleSupport My SE shows the artist name on the seek bar when playing a song containing tag data in the Devanagari script on iOS 11.0.3 https://t.co/sELRZlo8Cm,system_performance_freeze
2731446,@115858 @AppleSupport the metal in the iWatch series 3 sport band is causing me a tremendous allergy reaction similar to a rash...it is impossible to use it two days in a row! Is there any solution to that? https://t.co/43KldRmi4k,other
1649009,@AppleSupport ... with the normal background (iphone 8 plus) ??? https://t.co/P6xmy1DCSC,other
430725,"@116333 @115858 @AppleSupport I believe this may have been done deliberately in order to pass content filters, and therefore may contradict Apple terms of service.",system_performance_freeze
620097,@AppleSupport Can I use a gift card I bought at the store to purchase apple music?,audio_music_playback
1185073,My voicemail doesn’t work @AppleSupport please take your update back. I don’t want it.,system_performance_freeze
1599187,@134131 @AppleSupport @424563 you're not alone.,system_performance_freeze
2440845,@115858 please fix your window manager. It frequently places windows in places where I can't get to them. https://t.co/g9CpO20yb0,other
1649526,@AppleSupport there’s a serious glitch on iOS 11.1! when typing the letter “I️” when is this going to be resolved,keyboard_autocorrect_bug
1363226,"@AppleSupport Got iPhone X reservation # last night. Email says I have 24 hours. Site says ""Rez not found."" 1800# busy. Chat rejected. Help?",system_performance_freeze
2062124,"Hey @AppleSupport, ios 11.0.2 drains my entire phone battery in minutes. Fix it please :)",battery_drain_power
2146533,Come on @115858 this “I️” shit is like iPhone Gen 1 shit. Fix it PLEASE!!! Got me in these streets looking dumb af,keyboard_autocorrect_bug
857560,@AppleSupport @18563 I hv some problem can you help me,keyboard_autocorrect_bug
2076270,@AppleSupport @115858 ever since I updated OS I’ve had issues. Look at this! How am I getting emails from 1969? 🤦🏼‍♂️ https://t.co/tntrYzuOlf,system_performance_freeze
2955424,@AppleSupport Yes no problem with them.,system_performance_freeze
2787810,@AppleSupport Yes it’s updated to that one yesterday .,system_performance_freeze
2028645,@AppleSupport this update has literally destroyed my 6s battery lasts about 3 hours max an takes forever to charge!,battery_drain_power
208926,Ummm... @AppleSupport why is my phone downloading auto updates for apps when WiFi is off???? iPhone 6s Plus. https://t.co/QIfDupFPrq,connectivity_network
1224407,@AppleSupport @AppleSupport wth is up with the letter I️ issue?,keyboard_autocorrect_bug
337455,@115858 my phone freezes like 10 times per day......... and I’m a good person so I avoid force rebooting it unless it really doesn’t unstick,system_performance_freeze
1441998,Hi @115858 so what are you guys doing about this I️ issue that’s been doing on with the phones 👀,keyboard_autocorrect_bug
1901170,"@AppleSupport #iOS11 is riddled w/issues, speakerphone rarely works, camera frozen 30% of the time, y did u issue v11.03 w/ so many bugs!?!",camera_photos_media
2279225,"Bro do another update, I can barely switch between apps @AppleSupport",system_performance_freeze
2281159,@115858 FIX THIS I️ SHIT,keyboard_autocorrect_bug
6816,@AppleSupport Got any battery cases for iPhone 6s Plus ? My Chinese copy is dodgy,battery_drain_power
8579,"@AppleSupport I bought 2 iPhones X on Friday, but I don’t see any charge on my credit card. Do I should worry or it’s normal?",battery_drain_power
245259,@AppleSupport I can no longer view in landscape. I can’t figure out how to fix that.,keyboard_autocorrect_bug
390484,"My #iPhone6s battery drains more than twice as fast thanks to #iOS11. Looks like I’m swapping to @122609, after 10years loyalty to @115858.",battery_drain_power
1332739,You make people sell their kidneys for this shit? @AppleSupport @4305. The message bar is fixed on the centre of my screen. #iPhone7Plus https://t.co/QxKktPm4dL,other
1621190,@AppleSupport My driveway shows as a road in Maps. I’ve reported the issue repeatedly in Maps and it hasn’t been fixed. How do I escalate?,system_performance_freeze
2293115,"@AppleSupport I have done everything to try and fix this, why does this keep happening? https://t.co/dYnaOdPesZ",audio_music_playback
854537,"@AppleSupport got an iphone 5s, running ios11 but had the problem on ios10 too. the podcast app will rewind to a certain point everytime i press pause",system_performance_freeze
404150,"@AppleSupport Yes a few times, also takes a long time to connect to home WiFi when returning from work, just not as good as iOS 10",connectivity_network
171738,iPhone X Face ID/camera doesn’t work for me after having it for 2 days. Why you gotta do this to me @AppleSupport?,camera_photos_media
2947069,@115858 why can't I permanently disable this 'live photo' nonsense?  utterly irritating and pointless feature.  Almost as annoying as wifi turning itself back on after i've switched it off.,camera_photos_media
2014877,@AppleSupport Been like this for a couple of hours now. Should I do anything? MacBook pro purchased 2012 updating OS https://t.co/gnYAdvRw89,billing_app_store
345693,Latest @115858 software update drains my iPhone 6 battery. Frustrating! #plannedobsolescence?,battery_drain_power
2131178,"Okay, but when and how do we get to fix this I️ thing, @115858?",keyboard_autocorrect_bug
1101965,@AppleSupport My iPhone 8 with iOS 11.0.3 does not (often) go into hibernation mode. Display remains on. Can this be a SW or HW problem?,system_performance_freeze
1596679,@115858 Mon 5s bug encore à cause de votre mise à jour degueulasse. Niquez vous avec votre défaillance programmée. Vraiment. Voleurs.,system_performance_freeze
2947046,@AppleSupport numbers won't work on keyboard... now can't log into my iMac ☹️,keyboard_autocorrect_bug
1360120,@applesupport 11.0.2 battery / My 6SE battery is draining drainingggg please / Ihelppppppppppppppppppppppppp,battery_drain_power
1693391,I'm trying to report a problem with an app subscription but it won't send my request through @AppleSupport @115858,billing_app_store
1311522,"@AppleSupport 
Hi, I can’t access my photo gallery from any App. I’ve iOS 11.0.2 😤",system_performance_freeze
796538,@AppleSupport iPhone 6s. I also want to mention my phone has turned off 5 times since 8am this morning,keyboard_autocorrect_bug
484527,"Hey @115858 @AppleSupport, what gives? And let’s not start on the crashing with 80% battery 🙄 #buyandroid #Apple #AppleFail https://t.co/g6AneAnOvM",battery_drain_power
2688592,There is a wired problem happening with iphones where it starts up and just keep starting I saw this problem happening to @103473 and then it Happened To 2 iphones with me so @115858 PLZ SOLVE THIS PROBLEM! https://t.co/vceLLq1thE,audio_music_playback
1349526,@AppleSupport CarPlay no longer works after the last update,system_performance_freeze
990753,@AppleSupport There’s nothing to look into. iOS 11 is a battery sucking monster. Definitely didn’t have these problems before the update.,battery_drain_power
1955459,@AppleSupport iPhone 6 and yes I restarted - not the first time this happens...,system_performance_freeze
1873018,@559271 @AppleSupport iphone 7 plus and its the beta,keyboard_autocorrect_bug
2652519,"@AppleSupport been trying to sign into my Apple TV apps for two hours. Keeps telling me my Directv password is wrong. It’s not. What gives? And I’ve been on the phone with Directv already, no help there.",account_icloud_login
35335,@AppleSupport Series 3 LTE,system_performance_freeze
1860571,"@AppleSupport Yes, weve tried on and off multiple times. Has only really occured since the update that was done to the device prior to the issue occuring",system_performance_freeze
1912503,@115858 @AppleSupport  Like to hear answer! How #iPhone can go 20% to 18% &amp; back up to 26% w/out charge? #issues #ios1103 #apple #tiredofit,battery_drain_power
9213,@AppleSupport I just updated to the ios 11.1 and there isn’t any improvements in battery life!,battery_drain_power
738515,the concert was so good my phone broke lmfao @115858 please send new one I am currently using my mac ashdjafgha,keyboard_autocorrect_bug
2028576,What is wrong with the podcast app  @AppleSupport with latest update on the iPhone 6?,system_performance_freeze
1235997,@AppleSupport And yes I have restarted loads of times,system_performance_freeze
2505119,The new autocorrect fuck up by @115858 is LI.t.,keyboard_autocorrect_bug
344633,my phone literally doesn't work when i'm out &amp; i get 0 internet connection &amp; only receive my mssgs when i'm home. ????? @115858 fix this! 😭,battery_drain_power
2971252,"@AppleSupport Not all, just some - hard to replicate, very random. Have not restarted since. Seems to just be a cosmetic quirk.",system_performance_freeze
235821,@AppleSupport w/ the update my cell battery drains a lot faster &amp; it’s slower. Is this update supposed to push us to buy the new iPhones?,battery_drain_power
2304870,My Apple Music has been messing up since the new update! Cannot think of a worse possible outcome. Not the music @115858,audio_music_playback
2297319,@AppleSupport how about adding location services shortcut here? https://t.co/UQWVuQcir2,other
495120,@AppleSupport That didn’t help. The device I’m not discovering is a Taylor Bluetooth scale. Are you aware of compatibility issues?,connectivity_network
967831,@115858 @118721 please help me resolve this. The song was on my phone earlier and now it’s gone. https://t.co/qqR2XVZJ9n,other
1066800,@AppleSupport I can not find that information. Can I give you the serial number and tell me the date of purchase?,billing_app_store
2025921,"Clearly a phishing email acting like @AppleSupport — do not log in or click the link , delete the email immediately https://t.co/g0cujadM3R",other
2804424,So is Apple ever gonna fix the texting glitch? Bc I️ and I.T is getting annoying as fuck @115858,keyboard_autocorrect_bug
1674043,@AppleSupport What the hell is this weird ass bug? I️ can’t type the letter I️!!!!,keyboard_autocorrect_bug
827450,"@115858 Reboot to let it finish encrypting, but it reboots again and attempts to install update and I get this. https://t.co/kTCxXjK3ep",system_performance_freeze
1896718,"@115858 start putting double A’s in your phones, my shit doesn’t last a day.",system_performance_freeze
154420,@AppleSupport ever since the iOS 11.1.2 update my iPad Pro battery drains 2x as fast and frequently stops charging while in use. Even when I put it in airplane mode to charge it takes 2x as long. Please fix this. This is my lifeline at school!,battery_drain_power
2584407,"@115858 this is fucking bullshit, this is what your update has done to my computer https://t.co/U2SGMPDSBl",system_performance_freeze
2286942,"mucho thx to @115858 for the update that’s supposed to correct the last update but can i get my clock to tell the right time? thanking you in advance,
Vince",system_performance_freeze
2849142,@AppleSupport Are you available after 8 pm? Or should I connect with you earlier,system_performance_freeze
397539,@AppleSupport Yeah i can do that.But i am repeatedly getting this issue.Pissed off with Apple. It's annoying getting the devices for huge amount and fail,system_performance_freeze
1550823,@115858 THIS UPDATE SUCKS!! IF IT CHANGES MY I TO ANOTHER QUESTION MARK EMOJI IM GONNA LOSE IT!!!!!,keyboard_autocorrect_bug
2726894,I’m getting sick of this weird iPhone glitch &amp; sounding like a Neanderthal saying “me” bc I️ can’t type “I️”.....Get your shit together @115858 !!!!!!,keyboard_autocorrect_bug
1970657,does @115858 @AppleSupport have a solution for I️ yet,keyboard_autocorrect_bug
2972440,"@AppleSupport In control center, then it turns on again without notice",system_performance_freeze
627934,"@AppleSupport how does the iCloud Photo optimization work? I have 200 mb of free space on my device, 3.5 gb is Photo library and... nothing happens. It suggest me to delete apps, clear messages and nothing more.",account_icloud_login
2057265,"Love having to hard reboot my iPhone because of a frickin' bug with Control Center that renders the whole UI unresponsive. Good QA, @115858.",system_performance_freeze
